% Format of weather data in CARNOT.
%   station name:  Potsdam   country: Germany
%   geographical positon: longitude: 52.393800 , latitude: -13.065100
%   reference meridian for time (example: 0° = Greenwich Mean Time): -15.000000
% Data converted from Test Reference Year. Data converted from Test Reference Year. DWD local TRY 2016 
% Use the Carnot block "Weather_Datafile" to get the data in your model.
%
% col   description                                       units
% 1     time                                                s
% 2     timevalue (comment line) format YYYYMMDDHHMM        -
%       Y is the year, M the month, D the day, H the hour
% 3     zenith angle of sun (at time, not averaged)         degree
%       (continue at night to get time of sunrise by
%       linear interpolation)
% 4     azimuth angle of sun (0°=south, east negative)      degree
%       (at time, not average in timestep)
% 5     direct solar radiation on a normal surface          W/m^2
% 6     diffuse solar radiation on surface                  W/m^2
% 7     ambient temperature                                 degree centigrade
% 8     radiation temperature of sky                        degree centigrade
% 9     relative humidity                                   percent
% 10    precipitation                                       m/s
% 11    cloud index (0=no cloud, 1=covered sky)             -
% 12    station pressure                                    Pa
% 13    mean wind speed                                     m/s
% 14    wind direction (north=0° west=270°)                 degree
% 15    incidence angle on surface (0° = vertical)          degree
%       (= -9999, if surface orientation is unknown)
% 16    incidence angle in plane of vertical and main       degree
%       surface axis (the main axis is parallel to heat
%       collecting pipes in a collector, it is pointing
%       to the center of the earth)
% 17    incidence angle in plane of vertical and second     degree
%       surface axis (the second axis is in the surface
%       and a vertical on the heat collecting pipes in 
%       a collector, it is pointing to the horizon)
%
% 18    direct solar radiation on surface                   W/m^2
% 19    diffuse solar radiation on surface                  W/m^2
% UNKNOWN: set -9999 for unknown values
%
%   time        tvalue    zenith   azimuth   Ibn Idfuhor Tamb   Tsky   hum    prec  cloud   p      wspeed  wdir  incidence  tetal   tetat   Idirhor Idfuhor
 8389800  200504080230    113.59   -141.57     0     0    7.9    3.9   92.0  -9999  0.875  100700    5.10  270.0    113.6  -9999.0  -9999.0     0     0
 8393400  200504080330    107.04   -127.29     0     0    7.9    5.9   91.0  -9999  1.000  100700    5.10  260.0    107.0  -9999.0  -9999.0     0     0
 8397000  200504080430     99.18   -114.29     0     0    7.7    3.7   93.0  -9999  0.875  100800    5.10  250.0     99.2  -9999.0  -9999.0     0     0
 8400600  200504080530     90.48   -102.15     0     1    7.6    5.6   94.0  -9999  1.000  100800    4.40  270.0     90.5  -9999.0  -9999.0     0     1
 8404200  200504080630     81.38    -90.32    20    39    7.5    3.5   94.0  -9999  0.875  100800    5.10  260.0     81.4  -9999.0  -9999.0     3    39
 8407800  200504080730     72.28    -78.20     0    71    7.7    5.7   94.0  -9999  1.000  100900    5.80  270.0     72.3  -9999.0  -9999.0     0    71
 8411400  200504080830     63.59    -65.14     0   123    7.4    5.4   95.0  -9999  1.000  100900    5.30  270.0     63.6  -9999.0  -9999.0     0   123
 8415000  200504080930     55.84    -50.38     2   166    8.2    6.2   94.0  -9999  1.000  101000    4.50  280.0     55.8  -9999.0  -9999.0     1   166
 8418600  200504081030     49.71    -33.29     0   106    8.1    6.1   93.0  -9999  1.000  101100    5.30  280.0     49.7  -9999.0  -9999.0     0   106
 8422200  200504081130     46.03    -13.79     0   102    8.2    6.2   95.0  -9999  1.000  101200    5.90  290.0     46.0  -9999.0  -9999.0     0   102
 8425800  200504081230     45.48      7.04     0   187    8.8    4.9   92.0  -9999  0.875  101200    3.80  310.0     45.5  -9999.0  -9999.0     0   187
 8429400  200504081330     48.16     27.17     0   175    9.6    5.6   85.0  -9999  0.875  101300    4.40  310.0     48.2  -9999.0  -9999.0     0   175
 8433000  200504081430     53.55     45.11     0   149   10.1    6.1   80.0  -9999  0.875  101400    3.60  300.0     53.6  -9999.0  -9999.0     0   149
 8436600  200504081530     60.83     60.60     0    85   10.1    8.1   79.0  -9999  1.000  101400    4.10  280.0     60.8  -9999.0  -9999.0     0    85
 8440200  200504081630     69.26     74.16     0    57    8.9    6.9   85.0  -9999  1.000  101500    3.20  310.0     69.3  -9999.0  -9999.0     0    57
 8443800  200504081730     78.26     86.53     0    51    9.5    5.5   87.0  -9999  0.875  101500    2.50  310.0     78.3  -9999.0  -9999.0     0    51
 8447400  200504081830     87.38     98.40     0    16    9.2    5.1   83.0  -9999  0.875  101500    2.30  300.0     87.4  -9999.0  -9999.0     0    16
 8451000  200504081930     96.22    110.39     0     0    8.8    4.7   84.0  -9999  0.875  101600    1.40  280.0     96.2  -9999.0  -9999.0     0     0
 8454600  200504082030    104.37    123.06     0     0    8.4    6.4   88.0  -9999  1.000  101700    1.50  260.0    104.4  -9999.0  -9999.0     0     0
 8458200  200504082130    111.37    136.87     0     0    8.3    4.3   90.0  -9999  0.875  101700    1.70  250.0    111.4  -9999.0  -9999.0     0     0
 8461800  200504082230    116.67    152.11     0     0    8.1    4.1   91.0  -9999  0.875  101800    1.60  250.0    116.7  -9999.0  -9999.0     0     0
 8465400  200504082330    119.73    168.66     0     0    7.3   -1.0   92.0  -9999  0.625  101800    2.50  250.0    119.7  -9999.0  -9999.0     0     0
 8469000  200504090030    120.16   -174.16     0     0    7.0   -5.6   95.0  -9999  0.375  101900    2.70  260.0    120.2  -9999.0  -9999.0     0     0
 8472600  200504090130    117.88   -157.33     0     0    5.9   -9.3   96.0  -9999  0.250  101900    3.50  260.0    117.9  -9999.0  -9999.0     0     0
 8476200  200504090230    113.22   -141.65     0     0    5.1  -12.8   96.0  -9999  0.125  101900    3.50  270.0    113.2  -9999.0  -9999.0     0     0
 8479800  200504090330    106.68   -127.41     0     0    5.6   -5.1   96.0  -9999  0.500  101900    3.60  270.0    106.7  -9999.0  -9999.0     0     0
 8483400  200504090430     98.83   -114.45     0     0    5.3   -5.4   97.0  -9999  0.500  101900    3.70  280.0     98.8  -9999.0  -9999.0     0     0
 8487000  200504090530     90.14   -102.32     0     3    5.0    0.8   97.0  -9999  0.875  102000    4.40  280.0     90.1  -9999.0  -9999.0     0     3
 8490600  200504090630     81.04    -90.49     0    23    5.0    0.8   98.0  -9999  0.875  102000    4.40  280.0     81.0  -9999.0  -9999.0     0    23
 8494200  200504090730     71.94    -78.38     0    55    5.4    3.3   98.0  -9999  1.000  102000    4.40  280.0     71.9  -9999.0  -9999.0     0    55
 8497800  200504090830     63.24    -65.30     0    99    6.3    4.2   95.0  -9999  1.000  102000    4.60  270.0     63.2  -9999.0  -9999.0     0    99
 8501400  200504090930     55.47    -50.52     5   189    7.5    5.4   89.0  -9999  1.000  102000    4.60  270.0     55.5  -9999.0  -9999.0     3   189
 8505000  200504091030     49.34    -33.37    11   231    8.3    6.2   84.0  -9999  1.000  102000    4.60  260.0     49.3  -9999.0  -9999.0     7   231
 8508600  200504091130     45.65    -13.76    97   318    9.3    5.2   80.0  -9999  0.875  102000    4.60  260.0     45.7  -9999.0  -9999.0    68   318
 8512200  200504091230     45.11      7.18   472   294   11.7    1.5   75.0  -9999  0.500  102000    4.70  260.0     45.1  -9999.0  -9999.0   333   294
 8515800  200504091330     47.83     27.41   712   204   14.0    1.7   66.0  -9999  0.375  102000    4.00  260.0     47.8  -9999.0  -9999.0   478   204
 8519400  200504091430     53.25     45.40   672   191   14.8   -0.2   59.0  -9999  0.250  101900    4.70  270.0     53.3  -9999.0  -9999.0   402   191
 8523000  200504091530     60.56     60.90   602   169   15.8    0.9   56.0  -9999  0.250  101800    4.60  250.0     60.6  -9999.0  -9999.0   296   169
 8526600  200504091630     69.00     74.46   458   142   15.6    2.8   55.0  -9999  0.375  101800    4.50  260.0     69.0  -9999.0  -9999.0   164   142
 8530200  200504091730     78.01     86.82   173    88   15.0    6.6   57.0  -9999  0.625  101700    3.50  260.0     78.0  -9999.0  -9999.0    36    88
 8533800  200504091830     87.13     98.68     0    22   13.1    9.0   64.0  -9999  0.875  101700    2.60  260.0     87.1  -9999.0  -9999.0     0    22
 8537400  200504091930     95.95    110.67     0     0   12.7    8.7   69.0  -9999  0.875  101700    2.50  270.0     96.0  -9999.0  -9999.0     0     0
 8541000  200504092030    104.09    123.32     0     0   12.3    8.3   72.0  -9999  0.875  101700    2.40  250.0    104.1  -9999.0  -9999.0     0     0
 8544600  200504092130    111.06    137.11     0     0   11.9    8.0   76.0  -9999  0.875  101700    3.20  250.0    111.1  -9999.0  -9999.0     0     0
 8548200  200504092230    116.34    152.31     0     0   12.2    8.3   78.0  -9999  0.875  101700    3.10  250.0    116.3  -9999.0  -9999.0     0     0
 8551800  200504092330    119.37    168.79     0     0   12.3   10.4   78.0  -9999  1.000  101700    3.70  260.0    119.4  -9999.0  -9999.0     0     0
 8555400  200504100030    119.78   -174.10     0     0   12.2   10.3   79.0  -9999  1.000  101700    2.30  240.0    119.8  -9999.0  -9999.0     0     0
 8559000  200504100130    117.51   -157.35     0     0   12.3   10.4   79.0  -9999  1.000  101600    3.00  240.0    117.5  -9999.0  -9999.0     0     0
 8562600  200504100230    112.85   -141.73     0     0   12.5   10.6   78.0  -9999  1.000  101600    3.70  240.0    112.8  -9999.0  -9999.0     0     0
 8566200  200504100330    106.32   -127.54     0     0   11.9    9.9   79.0  -9999  1.000  101500    3.80  250.0    106.3  -9999.0  -9999.0     0     0
 8569800  200504100430     98.48   -114.59     0     0   12.0   10.1   82.0  -9999  1.000  101500    3.10  250.0     98.5  -9999.0  -9999.0     0     0
 8573400  200504100530     89.80   -102.48     0     4   11.6    9.7   82.0  -9999  1.000  101500    3.10  250.0     89.8  -9999.0  -9999.0     0     4
 8577000  200504100630     80.71    -90.67    43    48   11.9    8.1   84.0  -9999  0.875  101400    3.10  240.0     80.7  -9999.0  -9999.0     7    48
 8580600  200504100730     71.60    -78.55   124   123   12.1    6.5   85.0  -9999  0.750  101400    4.10  240.0     71.6  -9999.0  -9999.0    39   123
 8584200  200504100830     62.89    -65.47   259   192   13.3    7.8   82.0  -9999  0.750  101400    5.80  260.0     62.9  -9999.0  -9999.0   118   192
 8587800  200504100930     55.11    -50.65   124   254   14.2    8.6   77.0  -9999  0.750  101400    4.50  260.0     55.1  -9999.0  -9999.0    71   254
 8591400  200504101030     48.96    -33.44     3   209   15.0   11.3   73.0  -9999  0.875  101300    4.50  250.0     49.0  -9999.0  -9999.0     2   209
 8595000  200504101130     45.28    -13.74    38   283   15.2   11.5   72.0  -9999  0.875  101300    4.60  260.0     45.3  -9999.0  -9999.0    27   283
 8598600  200504101230     44.75      7.32    66   304   16.2   12.5   70.0  -9999  0.875  101200    4.60  260.0     44.7  -9999.0  -9999.0    47   304
 8602200  200504101330     47.49     27.65    24   253   16.9   13.2   67.0  -9999  0.875  101100    4.00  260.0     47.5  -9999.0  -9999.0    16   253
 8605800  200504101430     52.95     45.68    55   246   17.4   13.7   65.0  -9999  0.875  101100    4.60  240.0     52.9  -9999.0  -9999.0    33   246
 8609400  200504101530     60.29     61.20     0   147   17.5   15.6   62.0  -9999  1.000  101000    3.80  260.0     60.3  -9999.0  -9999.0     0   147
 8613000  200504101630     68.75     74.76    17   129   17.3   15.4   61.0  -9999  1.000  100900    3.60  230.0     68.7  -9999.0  -9999.0     6   129
 8616600  200504101730     77.76     87.11    19    77   16.8   13.0   62.0  -9999  0.875  100900    2.70  260.0     77.8  -9999.0  -9999.0     4    77
 8620200  200504101830     86.87     98.97     0    19   15.8   10.1   68.0  -9999  0.750  100900    2.40  290.0     86.9  -9999.0  -9999.0     0    19
 8623800  200504101930     95.69    110.94     0     0   14.0    8.3   73.0  -9999  0.750  100900    2.30  290.0     95.7  -9999.0  -9999.0     0     0
 8627400  200504102030    103.81    123.58     0     0   13.8    6.1   74.0  -9999  0.625  100900    3.00  280.0    103.8  -9999.0  -9999.0     0     0
 8631000  200504102130    110.75    137.35     0     0   12.9    0.9   75.0  -9999  0.375  100900    3.00  270.0    110.8  -9999.0  -9999.0     0     0
 8634600  200504102230    116.00    152.50     0     0   11.7   -0.4   79.0  -9999  0.375  100900    2.90  250.0    116.0  -9999.0  -9999.0     0     0
 8638200  200504102330    119.01    168.92     0     0   11.0   -1.1   82.0  -9999  0.375  100800    3.60  270.0    119.0  -9999.0  -9999.0     0     0
 8641800  200504110030    119.41   -174.05     0     0    9.7   -0.4   87.0  -9999  0.500  100800    3.80  280.0    119.4  -9999.0  -9999.0     0     0
 8645400  200504110130    117.13   -157.37     0     0   10.3    4.6   91.0  -9999  0.750  100700    3.80  260.0    117.1  -9999.0  -9999.0     0     0
 8649000  200504110230    112.48   -141.81     0     0   10.9    7.1   89.0  -9999  0.875  100700    3.20  250.0    112.5  -9999.0  -9999.0     0     0
 8652600  200504110330    105.97   -127.66     0     0   10.3    8.4   88.0  -9999  1.000  100700    3.20  250.0    106.0  -9999.0  -9999.0     0     0
 8656200  200504110430     98.13   -114.74     0     0   10.7    6.9   89.0  -9999  0.875  100700    3.40  260.0     98.1  -9999.0  -9999.0     0     0
 8659800  200504110530     89.46   -102.65     0     1   10.9    7.1   89.0  -9999  0.875  100600    3.10  260.0     89.5  -9999.0  -9999.0     0     1
 8663400  200504110630     80.37    -90.84     0    31   11.1    9.2   88.0  -9999  1.000  100600    3.10  250.0     80.4  -9999.0  -9999.0     0    31
 8667000  200504110730     71.26    -78.73    31    98   11.9    8.2   86.0  -9999  0.875  100700    3.20  250.0     71.3  -9999.0  -9999.0    10    98
 8670600  200504110830     62.54    -65.63     4   142   12.1   10.2   85.0  -9999  1.000  100700    4.70  270.0     62.5  -9999.0  -9999.0     2   142
 8674200  200504110930     54.76    -50.79     0   162   11.7    7.9   84.0  -9999  0.875  100700    4.20  280.0     54.8  -9999.0  -9999.0     0   162
 8677800  200504111030     48.59    -33.52     0   171   12.0    8.1   80.0  -9999  0.875  100700    3.60  280.0     48.6  -9999.0  -9999.0     0   171
 8681400  200504111130     44.90    -13.71    54   271   13.1    9.2   75.0  -9999  0.875  100700    4.60  280.0     44.9  -9999.0  -9999.0    38   271
 8685000  200504111230     44.39      7.46   175   284   14.7    8.7   64.0  -9999  0.750  100600    5.50  270.0     44.4  -9999.0  -9999.0   125   284
 8688600  200504111330     47.16     27.88     1   194   13.9    9.6   55.0  -9999  0.875  100600    5.70  280.0     47.2  -9999.0  -9999.0     1   194
 8692200  200504111430     52.65     45.97     7   189   14.7   10.3   49.0  -9999  0.875  100600    7.70  280.0     52.6  -9999.0  -9999.0     4   189
 8695800  200504111530     60.01     61.50    72   189   13.5    9.0   47.0  -9999  0.875  100600    7.80  270.0     60.0  -9999.0  -9999.0    36   189
 8699400  200504111630     68.49     75.05   696    58   13.7   -0.1   50.0  -9999  0.375  100600    6.00  260.0     68.5  -9999.0  -9999.0   255    58
 8703000  200504111730     77.51     87.40   310    70   12.3    0.8   52.0  -9999  0.500  100600    6.00  280.0     77.5  -9999.0  -9999.0    67    70
 8706600  200504111830     86.63     99.25    34    24    9.5    2.8   62.0  -9999  0.750  100600    5.80  300.0     86.6  -9999.0  -9999.0     2    24
 8710200  200504111930     95.43    111.21     0     0    8.5    4.2   73.0  -9999  0.875  100700    7.10  270.0     95.4  -9999.0  -9999.0     0     0
 8713800  200504112030    103.53    123.84     0     0    6.9    2.6   81.0  -9999  0.875  100700    4.90  270.0    103.5  -9999.0  -9999.0     0     0
 8717400  200504112130    110.45    137.58     0     0    7.4    3.2   85.0  -9999  0.875  100700    5.50  260.0    110.4  -9999.0  -9999.0     0     0
 8721000  200504112230    115.67    152.70     0     0    6.6    0.1   83.0  -9999  0.750  100700    4.80  260.0    115.7  -9999.0  -9999.0     0     0
 8724600  200504112330    118.66    169.05     0     0    6.1   -9.8   83.0  -9999  0.250  100700    4.10  250.0    118.7  -9999.0  -9999.0     0     0
 8728200  200504120030    119.04   -174.00     0     0    5.5  -15.8   83.0  -9999  0.000  100700    4.80  240.0    119.0  -9999.0  -9999.0     0     0
 8731800  200504120130    116.76   -157.39     0     0    5.4  -13.2   84.0  -9999  0.125  100600    4.90  240.0    116.8  -9999.0  -9999.0     0     0
 8735400  200504120230    112.11   -141.89     0     0    5.0   -8.7   84.0  -9999  0.375  100500    4.80  240.0    112.1  -9999.0  -9999.0     0     0
 8739000  200504120330    105.61   -127.78     0     0    5.5   -1.1   82.0  -9999  0.750  100500    3.90  240.0    105.6  -9999.0  -9999.0     0     0
 8742600  200504120430     97.79   -114.89     0     0    5.6   -1.0   82.0  -9999  0.750  100400    3.90  230.0     97.8  -9999.0  -9999.0     0     0
 8746200  200504120530     89.12   -102.81     0     0    5.2    0.8   83.0  -9999  0.875  100300    3.90  230.0     89.1  -9999.0  -9999.0     0     0
 8749800  200504120630     80.04    -91.02     0    28    6.3    2.0   82.0  -9999  0.875  100200    4.10  220.0     80.0  -9999.0  -9999.0     0    28
 8753400  200504120730     70.92    -78.91   196   147    6.8    0.3   80.0  -9999  0.750  100100    4.60  210.0     70.9  -9999.0  -9999.0    64   147
 8757000  200504120830     62.20    -65.80   294   226    9.9    1.5   75.0  -9999  0.625  100000    5.10  220.0     62.2  -9999.0  -9999.0   137   226
 8760600  200504120930     54.40    -50.93   172   301   11.1    6.9   66.0  -9999  0.875   99900    5.20  220.0     54.4  -9999.0  -9999.0   100   301
 8764200  200504121030     48.23    -33.60    92   327   12.2    7.9   59.0  -9999  0.875   99800    5.80  220.0     48.2  -9999.0  -9999.0    61   327
 8767800  200504121130     44.53    -13.69    52   321   12.5    8.1   55.0  -9999  0.875   99700    5.70  220.0     44.5  -9999.0  -9999.0    37   321
 8771400  200504121230     44.03      7.61    13   262   12.7   10.5   54.0  -9999  1.000   99600    7.20  200.0     44.0  -9999.0  -9999.0     9   262
 8775000  200504121330     46.83     28.12    10   247   13.1    8.7   52.0  -9999  0.875   99500    8.70  210.0     46.8  -9999.0  -9999.0     7   247
 8778600  200504121430     52.35     46.25    52   272   12.9    8.4   50.0  -9999  0.875   99400    8.10  220.0     52.4  -9999.0  -9999.0    32   272
 8782200  200504121530     59.74     61.79     8   174   12.3    7.8   52.0  -9999  0.875   99300    6.20  210.0     59.7  -9999.0  -9999.0     4   174
 8785800  200504121630     68.24     75.35     0    47   10.5    8.3   60.0  -9999  1.000   99300    6.20  200.0     68.2  -9999.0  -9999.0     0    47
 8789400  200504121730     77.27     87.69     0    30   10.1    8.0   69.0  -9999  1.000   99200    4.20  220.0     77.3  -9999.0  -9999.0     0    30
 8793000  200504121830     86.38     99.52     0     7   10.3    6.1   69.0  -9999  0.875   99200    6.00  230.0     86.4  -9999.0  -9999.0     0     7
 8796600  200504121930     95.17    111.48     0     0    9.7    5.4   68.0  -9999  0.875   99200    4.50  210.0     95.2  -9999.0  -9999.0     0     0
 8800200  200504122030    103.25    124.09     0     0    8.5   -0.3   71.0  -9999  0.625   99200    4.30  210.0    103.2  -9999.0  -9999.0     0     0
 8803800  200504122130    110.15    137.81     0     0    8.0   -0.8   75.0  -9999  0.625   99200    4.20  200.0    110.1  -9999.0  -9999.0     0     0
 8807400  200504122230    115.34    152.88     0     0    6.9   -1.9   79.0  -9999  0.625   99200    4.90  190.0    115.3  -9999.0  -9999.0     0     0
 8811000  200504122330    118.30    169.18     0     0    5.8   -5.4   83.0  -9999  0.500   99200    3.40  180.0    118.3  -9999.0  -9999.0     0     0
 8814600  200504130030    118.67   -173.95     0     0    5.5   -8.0   86.0  -9999  0.375   99200    3.80  180.0    118.7  -9999.0  -9999.0     0     0
 8818200  200504130130    116.39   -157.41     0     0    5.2  -10.8   87.0  -9999  0.250   99200    3.80  180.0    116.4  -9999.0  -9999.0     0     0
 8821800  200504130230    111.75   -141.97     0     0    5.8   -5.2   88.0  -9999  0.500   99100    3.80  180.0    111.7  -9999.0  -9999.0     0     0
 8825400  200504130330    105.26   -127.90     0     0    4.8   -8.6   91.0  -9999  0.375   99100    4.40  180.0    105.3  -9999.0  -9999.0     0     0
 8829000  200504130430     97.45   -115.04     0     0    4.7   -6.3   94.0  -9999  0.500   99100    3.70  180.0     97.4  -9999.0  -9999.0     0     0
 8832600  200504130530     88.79   -102.98    95    10    5.0   -1.4   94.0  -9999  0.750   99000    3.60  190.0     88.8  -9999.0  -9999.0     2    10
 8836200  200504130630     79.71    -91.19   118    52    6.0    1.8   94.0  -9999  0.875   99000    3.70  180.0     79.7  -9999.0  -9999.0    21    52
 8839800  200504130730     70.59    -79.08   202   116    7.1    0.9   90.0  -9999  0.750   99000    4.10  180.0     70.6  -9999.0  -9999.0    67   116
 8843400  200504130830     61.86    -65.97   755    79   10.2   -0.0   81.0  -9999  0.500   99000    5.10  210.0     61.9  -9999.0  -9999.0   356    79
 8847000  200504130930     54.05    -51.07   450   193   11.3    5.1   71.0  -9999  0.750   99000    5.30  230.0     54.0  -9999.0  -9999.0   264   193
 8850600  200504131030     47.86    -33.68    76   277   13.1    8.9   62.0  -9999  0.875   99000    5.40  240.0     47.9  -9999.0  -9999.0    51   277
 8854200  200504131130     44.16    -13.67    63   291   14.3   10.0   53.0  -9999  0.875   99000    6.80  240.0     44.2  -9999.0  -9999.0    45   291
 8857800  200504131230     43.67      7.75    21   261   14.0    5.0   50.0  -9999  0.625   99000    6.80  240.0     43.7  -9999.0  -9999.0    15   261
 8861400  200504131330     46.50     28.35     3   207   14.0    5.0   50.0  -9999  0.625   99000    5.70  260.0     46.5  -9999.0  -9999.0     2   207
 8865000  200504131430     52.06     46.53    93   255   12.7    3.7   53.0  -9999  0.625   99000    6.20  230.0     52.1  -9999.0  -9999.0    57   255
 8868600  200504131530     59.48     62.09   128   209   11.6    7.1   55.0  -9999  0.875   99000    7.00  260.0     59.5  -9999.0  -9999.0    65   209
 8872200  200504131630     67.99     75.64   195   153    9.6   -1.8   62.0  -9999  0.500   99000    5.80  260.0     68.0  -9999.0  -9999.0    73   153
 8875800  200504131730     77.02     87.97   383    80    9.8   -1.3   67.0  -9999  0.500   99100    6.60  270.0     77.0  -9999.0  -9999.0    86    80
 8879400  200504131830     86.13     99.80   326    34    8.2   -5.8   66.0  -9999  0.375   99100    5.10  260.0     86.1  -9999.0  -9999.0    22    34
 8883000  200504131930     94.91    111.74     0     0    6.9   -4.6   71.0  -9999  0.500   99200    4.10  260.0     94.9  -9999.0  -9999.0     0     0
 8886600  200504132030    102.97    124.34     0     0    5.7   -8.3   76.0  -9999  0.375   99300    4.00  260.0    103.0  -9999.0  -9999.0     0     0
 8890200  200504132130    109.84    138.03     0     0    4.7  -11.9   79.0  -9999  0.250   99400    3.10  260.0    109.8  -9999.0  -9999.0     0     0
 8893800  200504132230    115.01    153.07     0     0    3.8  -10.4   82.0  -9999  0.375   99400    2.90  240.0    115.0  -9999.0  -9999.0     0     0
 8897400  200504132330    117.95    169.30     0     0    3.8  -12.8   84.0  -9999  0.250   99400    2.80  240.0    117.9  -9999.0  -9999.0     0     0
 8901000  200504140030    118.30   -173.90     0     0    2.6  -14.2   87.0  -9999  0.250   99400    3.00  240.0    118.3  -9999.0  -9999.0     0     0
 8904600  200504140130    116.02   -157.43     0     0    3.2  -10.7   90.0  -9999  0.375   99400    2.80  220.0    116.0  -9999.0  -9999.0     0     0
 8908200  200504140230    111.39   -142.06     0     0    2.4  -11.7   90.0  -9999  0.375   99400    1.00  190.0    111.4  -9999.0  -9999.0     0     0
 8911800  200504140330    104.91   -128.03     0     0    2.1   -7.1   92.0  -9999  0.625   99300    2.70  150.0    104.9  -9999.0  -9999.0     0     0
 8915400  200504140430     97.11   -115.19     0     0    1.9   -4.9   94.0  -9999  0.750   99300    2.00  140.0     97.1  -9999.0  -9999.0     0     0
 8919000  200504140530     88.46   -103.14     0     7    1.9   -2.6   96.0  -9999  0.875   99200    1.50  130.0     88.5  -9999.0  -9999.0     0     7
 8922600  200504140630     79.39    -91.36     0    21    2.4   -2.0   96.0  -9999  0.875   99200    1.10  150.0     79.4  -9999.0  -9999.0     0    21
 8926200  200504140730     70.26    -79.26     0    38    1.1   -1.2   96.0  -9999  1.000   99200    2.30  250.0     70.3  -9999.0  -9999.0     0    38
 8929800  200504140830     61.53    -66.14     0    61    0.7   -3.9   97.0  -9999  0.875   99200    3.90  260.0     61.5  -9999.0  -9999.0     0    61
 8933400  200504140930     53.70    -51.22     0    81    0.7   -1.6   98.0  -9999  1.000   99300    7.10  250.0     53.7  -9999.0  -9999.0     0    81
 8937000  200504141030     47.50    -33.77     0   164    1.4   -3.1  100.0  -9999  0.875   99300    4.30  250.0     47.5  -9999.0  -9999.0     0   164
 8940600  200504141130     43.79    -13.65    61   281    3.2   -1.1  100.0  -9999  0.875   99400    2.80  190.0     43.8  -9999.0  -9999.0    44   281
 8944200  200504141230     43.31      7.89    21   252    5.9    3.8   93.0  -9999  1.000   99400    5.30  230.0     43.3  -9999.0  -9999.0    15   252
 8947800  200504141330     46.17     28.59   104   281    7.3   -3.5   83.0  -9999  0.500   99400    4.70  240.0     46.2  -9999.0  -9999.0    72   281
 8951400  200504141430     51.76     46.81    69   241    7.0   -4.1   78.0  -9999  0.500   99400    5.30  200.0     51.8  -9999.0  -9999.0    43   241
 8955000  200504141530     59.21     62.38   715    91    8.5   -2.6   72.0  -9999  0.500   99400    3.80  210.0     59.2  -9999.0  -9999.0   366    91
 8958600  200504141630     67.74     75.93   441   118    9.0    2.3   66.0  -9999  0.750   99400    3.70  210.0     67.7  -9999.0  -9999.0   167   118
 8962200  200504141730     76.78     88.25   127    86    8.4    3.9   63.0  -9999  0.875   99400    4.00  200.0     76.8  -9999.0  -9999.0    29    86
 8965800  200504141830     85.88    100.07     0    21    7.2    2.6   66.0  -9999  0.875   99400    2.30  180.0     85.9  -9999.0  -9999.0     0    21
 8969400  200504141930     94.66    112.00     0     0    6.7    4.4   70.0  -9999  1.000   99400    3.10  130.0     94.7  -9999.0  -9999.0     0     0
 8973000  200504142030    102.69    124.59     0     0    6.7    2.2   73.0  -9999  0.875   99300    3.40  150.0    102.7  -9999.0  -9999.0     0     0
 8976600  200504142130    109.54    138.25     0     0    6.2    1.8   77.0  -9999  0.875   99300    4.10  120.0    109.5  -9999.0  -9999.0     0     0
 8980200  200504142230    114.68    153.25     0     0    7.0    2.6   75.0  -9999  0.875   99200    3.40  110.0    114.7  -9999.0  -9999.0     0     0
 8983800  200504142330    117.60    169.42     0     0    6.6    4.3   72.0  -9999  1.000   99100    4.10  130.0    117.6  -9999.0  -9999.0     0     0
 8987400  200504150030    117.94   -173.85     0     0    6.9    4.6   69.0  -9999  1.000   99000    5.30  140.0    117.9  -9999.0  -9999.0     0     0
 8991000  200504150130    115.65   -157.46     0     0    7.2    4.9   66.0  -9999  1.000   99000    6.00  130.0    115.7  -9999.0  -9999.0     0     0
 8994600  200504150230    111.03   -142.14     0     0    7.4    5.1   66.0  -9999  1.000   98900    4.50  140.0    111.0  -9999.0  -9999.0     0     0
 8998200  200504150330    104.56   -128.15     0     0    8.4    6.1   63.0  -9999  1.000   98800    5.80  170.0    104.6  -9999.0  -9999.0     0     0
 9001800  200504150430     96.77   -115.34     0     0    8.9    4.4   61.0  -9999  0.875   98800    6.10  190.0     96.8  -9999.0  -9999.0     0     0
 9005400  200504150530     88.14   -103.31    92    12    9.2    4.7   63.0  -9999  0.875   98800    6.60  220.0     88.1  -9999.0  -9999.0     3    12
 9009000  200504150630     79.06    -91.54   348    52    8.7    4.3   66.0  -9999  0.875   99000    8.80  250.0     79.1  -9999.0  -9999.0    66    52
 9012600  200504150730     69.94    -79.44    23   108    7.7    3.2   65.0  -9999  0.875   99200    7.40  250.0     69.9  -9999.0  -9999.0     8   108
 9016200  200504150830     61.19    -66.31     0   108    6.2    1.5   64.0  -9999  0.875   99400    7.00  250.0     61.2  -9999.0  -9999.0     0   108
 9019800  200504150930     53.35    -51.36     0   135    6.3    4.0   66.0  -9999  1.000   99600    5.20  270.0     53.4  -9999.0  -9999.0     0   135
 9023400  200504151030     47.14    -33.85     0   165    6.3    4.0   66.0  -9999  1.000   99800    4.40  240.0     47.1  -9999.0  -9999.0     0   165
