474;34992
654;34994
558;34996
408;34998
486;35000
372;35006
480;35010
648;35020
540;35024
444;35040
420;35202
318;35285
408;35304
534;35311
612;35321
468;35399
264;35499
462;35525
474;35594
366;35686
396;35812
468;35835
510;35841
510;36421
690;36430
294;36434
480;36441
402;36457
540;36463
378;36464
576;36472
360;36476
408;36480
468;36632
354;36747
372;36759
534;36767
324;36790
564;36832
504;36850
366;37074
564;37116
474;37145
426;37146
420;37190
360;37252
306;37266
360;37521
456;37778
660;37877
396;37879
996;37885
432;37886
468;37890
456;37915
450;37920
534;37922
624;37943
420;37958
594;37963
654;37968
474;38001
594;38356
330;38360
606;38405
582;38408
480;38419
666;38433
342;38441
444;38456
468;38484
420;38747
648;38770
492;38801
492;38934
504;39307
354;39313
528;39318
606;39320
528;39321
510;39328
636;39332
264;39336
516;39339
510;39343
270;39350
774;39351
444;39364
264;39371
390;39376
738;39379
852;39380
438;39389
396;39397
456;39407
720;39408
426;39410
546;39420
492;39795
330;39797
558;39801
240;39809
480;39811
660;39822
354;39831
468;39840
486;39844
510;39890
528;40113
570;40165
612;40192
522;40248
276;40255
546;40741
438;40742
1134;40754
834;40759
1122;40763
636;40768
576;40773
366;40775
420;40776
552;40778
642;40785
600;40790
480;40796
372;41047
252;41077
498;41086
702;41087
486;41303
534;41453
528;41507
480;41536
348;41555
402;41566
540;41589
330;41697
432;41880
480;42181
384;42186
600;42191
474;42197
426;42199
426;42205
618;42211
516;42224
306;42228
318;42231
600;42232
408;42238
474;42240
240;42259
366;42481
510;42487
498;42496
414;42536
534;42684
558;42692
492;42843
450;42910
348;42916
522;42926
588;42930
396;42941
264;43026
312;43625
438;43626
480;43630
270;43636
306;43638
324;43640
552;43653
636;43658
504;43733
474;43930
648;43942
462;43943
522;43946
444;43962
468;43964
450;44037
504;44141
462;44284
480;44287
414;44330
492;44409
294;44453
528;44460
672;44654
498;44735
276;44937
468;45066
324;45070
558;45071
810;45086
366;45089
450;45095
942;45100
774;45101
330;45110
702;45114
420;45280
288;45294
468;45367
606;45371
570;45380
570;45385
288;45408
306;45512
594;45518
456;45723
654;45730
552;45772
534;45782
300;45853
402;46218
402;46503
894;46504
252;46508
390;46510
630;46512
1044;46514
486;46518
420;46524
390;46529
450;46530
456;46535
504;46541
432;46542
342;46545
324;46555
900;46559
702;46560
402;46653
342;46720
408;46804
426;46832
456;46838
522;46847
492;47232
438;47305
588;47359
336;47367
540;47555
498;47941
960;47945
300;47952
612;47953
624;47969
432;47995
570;48001
570;48007
426;48022
300;48037
882;48038
396;48039
342;48044
336;48059
408;48065
660;48141
432;48429
342;48479
594;48480
360;48487
498;48503
528;48506
456;48538
432;48659
468;48721
450;48744
558;48751
444;48757
642;48895
390;49020
564;49392
468;49397
258;49402
636;49420
450;49422
426;49425
492;49427
570;49447
468;49448
252;49454
348;49458
450;49463
444;49470
630;49472
630;49495
294;49496
498;49771
498;49866
456;49868
612;49871
342;49873
342;49874
390;49885
342;49912
468;49915
684;49921
606;49922
504;49956
378;50006
612;50215
384;50225
606;50340
510;50725
480;50836
354;50840
522;50841
348;50844
474;50847
684;50855
492;50856
588;50857
240;50873
528;50878
414;50896
624;50990
588;51144
1128;51171
318;51172
570;51491
426;51557
552;51577
390;51622
666;51628
510;51671
516;51697
360;51784
462;51876
396;52273
420;52274
558;52276
624;52278
450;52284
474;52285
876;52286
702;52295
486;52315
390;52437
468;52518
528;52573
564;52579
504;52595
366;52620
450;52663
624;52855
564;52947
348;53075
600;53088
570;53099
546;53119
360;53120
558;53153
594;53704
594;53705
450;53715
624;53718
924;53721
606;53722
552;53725
468;53733
480;53734
402;53744
366;53751
330;53752
612;53754
690;53760
612;53778
492;54003
516;54009
522;54010
534;54020
456;54083
690;54104
504;54120
522;54166
690;54314
348;54411
426;54418
546;54478
414;54482
426;54563
438;54578
462;54581
450;54586
318;55038
504;55145
300;55152
354;55165
462;55173
588;55181
1038;55184
570;55191
474;55199
504;55449
426;55480
522;55482
522;55531
456;55821
570;55831
438;55858
666;55880
438;55897
414;55937
300;55941
474;55945
474;55998
618;56017
414;56470
396;56582
600;56587
396;56590
384;56596
1020;56598
354;56606
462;56608
792;56626
306;56631
396;56633
426;56636
390;56637
678;56675
444;56904
384;56908
510;56914
618;56917
624;56918
504;56931
882;56934
498;56936
420;56996
306;57248
570;57254
456;57279
438;57325
606;57349
474;57465
354;57622
558;57639
444;57810
444;58021
354;58033
588;58034
612;58036
552;58043
402;58044
486;58051
630;58061
486;58063
510;58066
510;58092
438;58098
666;58103
576;58105
336;58112
306;58114
444;58127
630;58133
630;58140
468;58152
294;58365
414;58509
312;58515
582;58536
240;58537
396;58552
612;58615
576;58619
408;58645
630;58655
552;58854
540;58894
504;58937
576;59465
390;59467
684;59483
528;59493
636;59502
492;59512
594;59516
672;59527
456;59538
288;59542
366;59543
414;59548
474;59550
384;59577
372;59755
576;59983
348;60001
390;60019
474;60041
438;60270
534;60287
666;60904
240;60926
642;60927
570;60931
420;60932
666;60941
282;60953
954;60957
552;60999
540;61051
294;61207
450;61212
546;61216
450;61221
426;61222
306;61225
546;61240
600;61244
516;61355
330;61413
420;61777
480;62342
240;62345
948;62346
570;62352
1086;62354
384;62362
420;62369
384;62373
456;62374
330;62378
1134;62381
684;62386
450;62400
636;62641
408;62650
408;62660
462;62666
324;62669
312;62676
354;62696
678;62871
546;62996
360;63028
540;63056
690;63150
564;63154
594;63205
426;63290
582;63783
450;63787
546;63791
684;63794
438;63796
408;63798
462;63800
462;63804
468;63805
474;63809
846;63815
414;63832
624;63835
408;63871
564;63894
402;63951
330;64102
438;64126
546;64130
492;64132
594;64219
300;64497
462;64536
486;64626
690;64663
528;64759
474;65090
456;65222
522;65223
384;65225
588;65227
510;65234
564;65235
510;65238
576;65246
480;65247
480;65250
384;65257
720;65261
348;65265
498;65267
1152;65268
1104;65272
960;65274
318;65494
396;65541
390;65542
522;65546
462;65559
618;65773
528;65797
318;65799
516;65842
588;65903
618;65920
348;66012
558;66031
372;66117
720;66464
438;66680
588;66693
612;66695
246;66697
948;66704
462;66707
684;66719
390;66726
444;66739
510;66778
576;66787
684;66943
456;66991
498;67005
384;67017
444;67055
486;67323
492;67359
816;67374
324;67499
348;67507
438;67554
636;67569
306;68104
360;68105
690;68122
306;68125
450;68128
420;68130
528;68144
456;68148
366;68150
510;68154
618;68156
474;68158
402;68159
588;68162
492;68164
300;68196
432;68201
456;68204
402;68241
378;68314
492;68365
636;68395
480;68443
564;68518
378;68629
594;68630
450;68670
540;68672
564;68674
438;68684
630;68693
648;68806
450;68955
540;68977
576;68993
504;69551
666;69561
636;69589
594;69599
642;69601
420;69620
498;69623
480;69638
420;69647
588;69648
564;69657
420;69660
672;69728
414;70043
372;70049
420;70074
708;70087
384;70104
270;70228
324;70238
588;70321
582;70326
660;70354
390;70497
1122;70989
306;70997
468;71001
390;71010
468;71015
480;71024
426;71026
546;71032
1062;71037
444;71038
624;71090
504;71105
624;71147
384;71268
570;71296
564;71298
522;71333
270;71336
384;71671
486;71673
348;71686
396;71697
492;71788
330;71794
576;71833
468;72019
390;72421
462;72429
642;72440
276;72443
348;72447
510;72456
420;72459
480;72463
546;72468
534;72474
288;72480
384;72502
504;72508
318;72610
612;72628
510;72729
456;72738
510;72758
600;72770
528;72772
366;72780
324;73113
534;73198
528;73201
384;73204
456;73288
540;73863
282;73864
696;73870
450;73872
468;73876
510;73878
366;73879
252;73883
576;73888
372;73890
282;73892
372;73899
564;73900
930;73901
594;73905
576;73906
636;73909
594;73912
900;73913
546;74187
636;74548
534;74559
660;74653
432;74661
456;74722
504;75306
420;75313
288;75316
300;75318
270;75328
528;75342
564;75348
420;75349
576;75351
414;75358
450;75474
606;75501
528;75522
456;75607
696;75612
468;75613
504;75627
468;75643
318;75644
354;75658
438;75995
546;76050
480;76104
504;76120
396;76122
420;76136
378;76751
630;76757
462;76761
366;76766
852;76771
552;76777
510;76784
516;76788
402;76793
510;76799
468;77043
456;77063
312;77069
480;77081
354;77087
432;77094
510;77243
684;77340
444;77442
708;77551
492;77579
606;77619
528;77802
540;77815
390;77893
588;78182
396;78202
426;78203
492;78215
720;78217
432;78222
282;78226
960;78230
630;78233
570;78235
378;78267
408;78281
498;78282
462;78284
282;78288
396;78290
378;78423
480;78643
456;78671
408;78674
510;78675
480;78683
372;78705
534;78717
438;78750
390;78762
390;78775
306;78778
642;79042
516;79117
318;79437
384;79622
438;79634
468;79658
552;79666
282;79668
426;79676
534;79678
462;79709
582;79712
414;79721
642;79739
666;79957
624;79974
306;80012
408;80124
546;80142
462;80143
486;80167
564;80427
342;80437
630;80552
402;80558
558;81064
372;81076
342;81079
480;81082
606;81085
342;81088
480;81089
1068;81103
444;81113
474;81117
516;81120
294;81384
342;81390
462;81394
948;81404
480;81407
426;81411
462;81486
474;81753
426;81817
594;81899
498;81913
594;82350
528;82501
468;82508
438;82525
564;82526
612;82534
666;82538
456;82543
570;82552
300;82557
396;82558
240;82559
546;82611
474;82621
468;82817
540;82827
516;82842
678;82844
546;83044
504;83311
342;83365
702;83678
408;83942
432;83946
330;83967
450;83969
456;83973
294;83976
330;83982
894;83992
348;84020
654;84099
486;84244
636;84252
732;84255
414;84256
414;84259
450;84274
1170;84296
600;84297
534;84341
510;84380
450;84439
396;84626
432;84638
456;84663
402;84689
480;84702
474;84703
570;84788
444;85383
906;85386
564;85389
360;85397
594;85401
558;85407
648;85413
576;85417
450;85425
360;85687
570;85709
528;85734
354;86023
456;86105
648;86130
540;86148
462;86156
720;86189
384;86823
432;86826
492;86838
444;86839
510;86840
450;86841
552;86844
636;86854
534;86863
270;86871
240;86872
468;86955
366;86995
252;87009
432;87107
636;87152
522;87165
630;87170
444;87171
612;87259
456;87311
336;87352
1056;87520
468;87526
552;87548
570;87653
390;87669
336;87675
546;87703
606;88018
636;88262
396;88265
600;88270
534;88276
624;88282
396;88283
498;88293
414;88296
552;88297
438;88300
534;88301
540;88304
516;88318
546;88334
450;88346
522;88355
264;88356
390;88367
1032;88370
450;88498
420;88670
504;88763
486;88805
444;88814
558;88823
528;89127
426;89137
330;89143
522;89153
324;89163
414;89204
318;89227
690;89598
378;89711
378;89713
426;89717
282;89725
654;89730
342;89736
654;89738
444;89760
390;89782
438;89805
624;89846
690;89858
480;90108
438;90133
366;90182
324;90247
510;90258
486;90283
372;90287
474;90289
618;90297
522;90310
564;90334
396;90335
516;90409
414;90443
354;90524
534;90550
324;90561
288;90592
636;90608
348;91147
696;91152
582;91154
498;91166
558;91178
1044;91182
648;91194
648;91210
462;91408
588;91445
336;91457
414;91475
552;91476
642;91484
660;91491
576;91495
564;91499
660;91650
468;91802
498;91858
618;91903
402;91913
252;91991
510;91993
582;92007
438;92029
912;92582
558;92583
768;92586
540;92587
624;92589
600;92590
420;92597
486;92606
420;92610
498;92619
990;92620
564;92623
696;92629
270;92638
312;92790
480;92907
480;93008
480;93053
582;93134
342;93309
528;93318
330;93349
342;93360
552;93439
396;93445
594;94023
720;94036
330;94038
582;94040
444;94047
276;94059
408;94073
474;94075
924;94076
492;94078
276;94279
570;94338
702;94373
414;94770
324;94817
450;94831
552;94898
564;95437
462;95463
372;95464
432;95465
270;95469
942;95473
432;95482
348;95483
522;95487
606;95489
432;95497
480;95498
552;95499
576;95501
792;95504
552;95505
762;95511
336;95512
444;95723
318;95798
504;95800
402;95817
474;96029
486;96137
480;96154
690;96162
570;96170
696;96193
354;96300
1002;96911
456;96917
492;96918
390;96921
534;96923
474;96925
498;96927
594;96935
540;96938
240;96947
600;96948
252;96952
672;96955
486;96958
312;97030
480;97133
462;97174
390;97224
570;97238
510;97244
678;97253
492;97259
486;97491
564;97535
468;97601
588;97625
510;97635
390;97769
360;97780
426;97807
378;97887
534;98341
1020;98346
534;98356
594;98361
354;98366
516;98374
576;98402
672;98403
366;98451
474;98837
576;98868
396;98881
270;98882
414;98886
510;98913
648;98938
528;99140
588;99149
486;99162
468;99237
360;99280
552;99297
546;99782
450;99799
378;99816
384;99824
450;99838
522;99841
870;99844
246;99862
702;99870
390;99872
528;99887
528;100081
474;100098
690;100220
582;100271
558;100280
582;100294
300;100319
606;100329
444;100331
282;100332
318;100355
576;100360
618;100367
414;100375
456;100658
330;100683
360;100729
480;101221
552;101232
630;101233
384;101237
378;101242
624;101243
1038;101244
264;101256
462;101268
498;101276
516;101534
456;101541
456;101558
474;101571
384;101866
702;101914
402;101962
486;102026
462;102029
492;102031
462;102046
672;102055
360;102069
396;102338
528;102661
714;102664
558;102669
522;102675
624;102676
522;102678
402;102683
462;102685
360;102689
546;102692
420;102702
576;102703
516;102706
516;102717
690;102773
390;103402
384;103421
456;103644
618;104098
390;104110
594;104113
390;104114
474;104115
456;104118
354;104125
528;104132
444;104136
270;104147
396;104152
396;104156
414;104157
558;104166
306;104378
366;104420
486;104438
516;104439
678;104447
474;104570
486;104833
462;104867
438;105544
354;105546
588;105547
666;105550
396;105556
360;105558
258;105560
606;105569
606;105570
546;105578
534;105595
390;105598
558;105600
618;105684
378;105738
612;105861
840;105882
474;105891
444;105893
390;105898
432;105900
696;106213
450;106263
534;106271
426;106276
378;106296
516;106330
474;106358
408;106382
606;106407
534;106410
540;106989
408;106995
522;107008
582;107010
510;107022
288;107027
528;107028
348;107029
486;107032
870;107036
456;107080
276;107198
570;107210
558;107287
558;107303
444;107327
894;107339
414;107427
504;107503
432;107592
600;107698
570;107724
246;107750
510;108304
348;108380
420;108424
528;108426
444;108429
492;108433
558;108437
552;108448
696;108459
390;108464
306;108472
678;108502
660;108504
402;108508
444;108516
450;108527
564;108528
606;108530
468;108538
462;108548
408;108566
606;108874
696;108907
612;108920
600;108949
516;108957
582;109188
1152;109235
456;109277
468;109302
504;109317
438;109321
600;109334
462;109521
708;109877
456;109887
606;109889
612;109903
354;109906
276;109912
450;109918
558;109919
534;109949
402;109960
336;109968
462;109977
468;109980
414;109988
276;110011
498;110075
564;110140
546;110321
930;110345
330;110347
786;110349
408;110360
384;110371
750;110375
318;110382
558;110390
390;110391
1020;110398
438;110407
594;110410
498;110422
528;110556
600;110648
486;110678
612;110708
528;110723
720;110753
522;110757
558;110797
444;110965
534;111301
522;111302
552;111315
894;111322
498;111344
420;111348
516;111349
570;111351
990;111353
534;111358
714;111535
558;111570
348;111618
582;111625
642;111649
390;111768
498;111774
432;112105
462;112118
288;112137
444;112143
438;112172
456;112177
708;112741
324;112744
498;112745
384;112747
708;112749
900;112758
552;112761
450;112764
570;112781
654;112788
468;112792
390;112793
324;112795
342;112797
618;112817
276;113061
486;113081
552;113085
438;113290
648;113440
588;113451
630;113478
546;113479
588;113484
534;113544
540;113545
306;113580
372;114182
1014;114183
354;114185
498;114195
342;114199
462;114211
492;114224
378;114231
678;114390
552;114445
456;114496
672;114506
570;114508
684;114513
468;114516
378;114517
444;114522
528;114840
444;114842
600;114843
300;114914
336;114999
276;115011
486;115029
360;115057
582;115625
642;115632
636;115635
528;115638
696;115639
438;115640
432;115650
288;115658
528;115661
690;115674
612;115680
534;115831
354;115893
336;115934
384;116044
426;116120
402;116236
504;116282
564;116286
582;116311
420;116334
522;116343
408;116401
432;116402
450;116493
312;116507
378;116515
258;116839
402;117061
336;117063
426;117064
720;117073
666;117076
618;117095
348;117096
546;117100
384;117105
558;117106
396;117108
570;117110
420;117114
660;117115
516;117118
318;117198
444;117204
402;117341
486;117367
426;117371
558;117376
606;117390
474;117408
462;117415
564;117617
390;117745
366;117800
672;117807
438;117905
648;118488
528;118501
450;118514
618;118543
348;118550
492;118555
396;118561
606;118564
516;118566
432;118571
696;118573
402;118574
582;118583
414;118585
384;118590
612;118599
696;118600
306;118602
396;118925
396;119003
300;119036
522;119047
558;119061
456;119070
546;119084
390;119116
522;119205
438;119301
420;119332
456;119355
456;119372
630;119391
372;119393
462;119449
354;119945
576;119946
726;119965
438;119968
930;119981
516;119987
612;119994
510;119997
498;120021
516;120036
552;120037
288;120041
564;120043
432;120050
444;120055
606;120127
504;120287
906;120465
582;120467
414;120495
672;120525
528;120529
438;120675
558;120770
342;120783
468;120824
438;120914
450;121387
408;121392
828;121402
552;121403
468;121407
366;121413
672;121419
486;121426
570;121428
366;121430
366;121431
240;121534
432;121545
240;121674
594;121687
498;121696
504;121712
252;121720
384;121731
480;121735
390;121897
552;122056
450;122143
540;122229
558;122694
528;122823
258;122824
258;122828
252;122829
492;122830
606;122839
600;122840
366;122846
510;122849
474;122852
594;122857
468;122861
918;122863
564;122866
414;122867
396;122871
588;122876
438;122957
612;123127
534;123161
552;123162
498;123178
510;123412
498;123510
336;123519
528;123616
444;123695
654;124266
954;124279
840;124291
450;124298
1062;124299
378;124301
636;124304
504;124306
372;124312
582;124316
618;124317
1008;124320
510;124359
384;124608
528;124789
474;125012
486;125055
432;125067
498;125124
1170;125701
396;125705
624;125726
552;125729
372;125730
276;125731
606;125732
534;125735
564;125744
336;125754
456;125756
402;125758
324;125798
288;125905
816;126013
432;126241
588;126359
594;126395
582;126434
618;126459
474;126478
720;126488
348;126551
660;126565
378;126580
720;126677
528;127154
450;127159
456;127173
522;127176
1038;127177
318;127180
540;127191
474;127193
480;127200
582;127296
516;127302
426;127457
498;127467
510;127481
558;127583
378;127809
438;127841
402;127886
402;127935
636;127966
528;127980
432;127992
444;128033
360;128215
444;128583
462;128590
564;128595
312;128606
384;128611
558;128620
534;128624
588;128644
438;128645
594;128649
582;128687
276;128693
402;128697
426;128766
564;128882
780;129076
858;129143
588;129167
606;129176
612;129372
486;129468
462;129469
570;130021
492;130025
504;130039
612;130049
414;130053
498;130080
498;130085
534;130087
420;130091
756;130100
546;130103
474;130111
504;130112
498;130137
492;130273
396;130564
546;130570
582;130588
342;130601
366;130610
324;130845
558;130857
270;130867
486;130902
432;130913
264;130961
444;131467
564;131470
480;131473
432;131483
390;131484
492;131485
612;131490
342;131494
564;131497
306;131507
1074;131512
318;131518
432;131579
468;131740
312;131764
636;131782
486;131814
624;131957
468;131977
288;132248
528;132267
510;132329
570;132339
558;132435
300;132911
474;132913
438;132939
432;132943
480;132954
378;132957
426;133025
426;133045
540;133211
468;133256
558;133260
426;133433
384;133584
264;133611
576;133620
402;133686
504;133728
438;133735
564;133757
408;133766
528;133885
612;134255
510;134343
534;134344
534;134345
666;134350
528;134353
558;134380
336;134386
450;134388
378;134392
738;134399
408;134413
438;134434
618;134795
396;134990
426;135006
684;135034
480;135195
444;135202
432;135230
588;135235
318;135795
408;135798
570;135800
702;135807
414;135813
582;135825
396;135829
396;135834
462;135837
612;135839
384;135890
354;136031
570;136092
498;136105
432;136108
612;136110
498;136115
588;136119
474;136128
528;136129
612;136139
588;136292
438;136446
480;136679
534;136725
636;136774
372;137221
468;137223
366;137231
438;137235
402;137240
312;137241
582;137249
582;137267
288;137269
498;137396
426;137547
552;137561
540;137761
432;137798
534;137876
432;137899
486;137903
546;137913
390;137974
456;138091
288;138120
492;138362
522;138677
582;138680
414;138682
708;138695
246;138706
384;138707
426;138747
312;138753
378;138770
498;138771
516;138774
564;138828
594;139056
690;139135
642;139157
540;139167
450;139170
438;139174
546;139207
372;139229
324;139235
486;139240
528;140026
600;140122
582;140124
336;140128
450;140133
468;140135
618;140142
360;140146
438;140157
1176;140158
654;140159
540;140162
480;140171
504;140175
342;140192
366;140198
408;140212
528;140589
258;140601
552;140603
492;140609
288;140646
570;140668
330;140681
1026;140682
666;140918
684;140934
624;140944
360;140999
432;141081
330;141547
576;141551
870;141553
432;141557
408;141564
960;141565
534;141573
444;141578
330;141595
570;141596
636;141632
468;141854
504;141873
534;141894
462;142224
498;142231
600;142331
330;142393
402;142475
654;142989
420;142991
498;142997
600;142998
708;142999
930;143001
864;143007
516;143040
294;143066
510;143312
720;143323
486;143324
444;143340
366;143587
312;143647
630;143697
636;143726
354;143819
378;143822
534;143848
510;144378
690;144427
906;144437
540;144438
366;144444
390;144447
480;144458
324;144461
522;144467
522;144471
570;144472
342;144476
438;144477
1032;144479
534;144657
474;144728
282;144729
366;144731
576;144735
534;144742
384;144754
624;144765
606;144766
480;144935
306;145154
660;145196
528;145244
564;145869
288;145872
354;145874
576;145879
468;145894
288;145895
444;145901
672;145903
426;145904
258;145908
528;145910
432;145915
492;146015
276;146184
330;146214
456;146215
624;146554
498;146664
438;146673
444;146686
426;146747
576;147302
510;147304
540;147311
468;147315
426;147317
636;147332
510;147333
930;147337
510;147348
342;147351
540;147360
420;147387
372;147405
384;147414
606;147485
564;147512
504;147656
372;147987
438;148001
486;148067
426;148144
660;148766
264;148778
516;148795
444;148799
432;148801
654;148810
582;148823
342;148824
606;148831
648;148835
294;148842
546;148846
588;148848
498;148855
492;149030
426;149108
558;149227
288;149236
360;149260
426;149315
402;149456
450;149606
378;149829
390;149855
450;150186
426;150191
642;150208
318;150215
414;150217
588;150226
678;150229
552;150253
288;150255
462;150279
432;150280
378;150282
498;150284
576;150300
552;150473
366;150598
474;150667
540;150715
462;150719
402;150744
492;150752
498;150755
336;150973
462;151063
546;151093
636;151125
1014;151623
558;151628
666;151631
414;151638
678;151642
474;151644
456;151649
1086;151650
648;151652
582;151653
444;151659
432;151660
480;151661
792;151663
408;151671
474;151677
414;151679
426;151822
330;151840
360;151911
342;151925
450;151949
540;151975
456;151978
534;152293
312;152375
582;152473
372;152507
432;152508
288;153062
744;153070
366;153073
390;153074
408;153077
408;153080
468;153090
456;153106
600;153114
516;153118
336;153119
474;153197
396;153264
594;153311
282;153375
450;153376
600;153386
408;153767
426;153814
498;153884
522;153893
396;153915
438;154360
474;154503
510;154507
534;154513
